price,predicted_price
319.0,646.8930816569537
368.0,646.8930816569537
597.0,646.8930816569537
654.0,646.8930816569537
795.0,646.8930816569537
744.0,646.8930816569537
692.0,646.8930816569537
563.0,646.8930816569537
545.0,646.8930816569537
999.0,646.8930816569537
654.0,646.8930816569537
588.0,646.8930816569537
497.0,646.8930816569537
517.0,646.8930816569537
648.5614647631621,637.717277354703
1115.0,646.8930816569537
582.0,646.8930816569537
449.0,646.8930816569537
375.0,646.8930816569537
771.0,646.8930816569537
399.0,646.8930816569537
0.0,646.8930816569537
654.0,646.8930816569537
424.0,646.8930816569537
648.5614647631621,637.717277354703
432.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
597.0,646.8930816569537
463.0,646.8930816569537
484.0,646.8930816569537
635.0,646.8930816569537
685.0,646.8930816569537
725.0,646.8930816569537
487.0,646.8930816569537
1249.11,637.717277354703
1058.93,637.717277354703
696.0,646.8930816569537
329.0,646.8930816569537
517.0,646.8930816569537
591.0,646.8930816569537
406.0,646.8930816569537
684.0,646.8930816569537
1115.0,646.8930816569537
999.0,646.8930816569537
295.0,646.8930816569537
442.0,646.8930816569537
563.0,646.8930816569537
435.0,646.8930816569537
563.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
1338.0,646.8930816569537
1115.0,646.8930816569537
399.0,646.8930816569537
499.0,646.8930816569537
791.0,646.8930816569537
725.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
1278.57,637.717277354703
1099.0,646.8930816569537
533.0,646.8930816569537
696.0,646.8930816569537
363.0,646.8930816569537
631.0,646.8930816569537
1115.0,646.8930816569537
968.0,646.8930816569537
486.0,646.8930816569537
597.0,646.8930816569537
563.0,646.8930816569537
597.0,646.8930816569537
458.0,646.8930816569537
1065.0,646.8930816569537
2130.0,1187.905718162494
1099.0,646.8930816569537
721.0,646.8930816569537
968.0,646.8930816569537
563.0,646.8930816569537
995.54,637.717277354703
648.5614647631621,637.717277354703
682.0,646.8930816569537
399.0,646.8930816569537
626.0,646.8930816569537
1140.0,646.8930816569537
486.0,646.8930816569537
597.0,646.8930816569537
399.0,646.8930816569537
660.0,646.8930816569537
459.0,646.8930816569537
631.0,646.8930816569537
459.0,646.8930816569537
597.0,646.8930816569537
852.0,646.8930816569537
353.0,646.8930816569537
345.0,646.8930816569537
329.0,646.8930816569537
518.0,646.8930816569537
387.0,646.8930816569537
339.0,646.8930816569537
744.0,646.8930816569537
888.0,646.8930816569537
487.0,646.8930816569537
487.0,646.8930816569537
563.0,646.8930816569537
859.0,646.8930816569537
1133.0,646.8930816569537
788.0,646.8930816569537
1463.0,646.8930816569537
399.0,646.8930816569537
744.0,646.8930816569537
487.0,646.8930816569537
657.0,646.8930816569537
1133.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
1233.0,646.8930816569537
825.0,646.8930816569537
487.0,646.8930816569537
563.0,646.8930816569537
399.0,646.8930816569537
471.0,646.8930816569537
342.0,646.8930816569537
432.0,646.8930816569537
399.0,646.8930816569537
736.0,646.8930816569537
1260.0,646.8930816569537
399.0,646.8930816569537
1133.0,646.8930816569537
759.0,646.8930816569537
475.0,646.8930816569537
744.0,646.8930816569537
1902.86,637.717277354703
771.0,646.8930816569537
725.0,646.8930816569537
473.33,637.717277354703
648.5614647631621,637.717277354703
759.0,646.8930816569537
475.0,646.8930816569537
654.0,646.8930816569537
791.0,646.8930816569537
744.0,646.8930816569537
376.0,646.8930816569537
399.0,646.8930816569537
599.0,646.8930816569537
782.0,646.8930816569537
362.0,646.8930816569537
1173.0,646.8930816569537
744.0,646.8930816569537
725.0,646.8930816569537
376.0,646.8930816569537
459.0,646.8930816569537
654.0,646.8930816569537
379.0,646.8930816569537
696.0,646.8930816569537
597.0,646.8930816569537
692.0,646.8930816569537
1999.0,646.8930816569537
824.0,646.8930816569537
399.0,646.8930816569537
737.0,646.8930816569537
399.0,646.8930816569537
899.0,646.8930816569537
368.0,646.8930816569537
471.0,646.8930816569537
399.0,646.8930816569537
376.0,646.8930816569537
544.0,646.8930816569537
499.0,646.8930816569537
426.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
995.0,646.8930816569537
499.0,646.8930816569537
499.0,646.8930816569537
597.0,646.8930816569537
562.0,646.8930816569537
696.0,646.8930816569537
788.0,646.8930816569537
399.0,646.8930816569537
1099.0,646.8930816569537
476.0,646.8930816569537
0.0,646.8930816569537
885.0,646.8930816569537
654.0,646.8930816569537
625.0,646.8930816569537
505.0,646.8930816569537
563.0,646.8930816569537
344.76,637.717277354703
648.5614647631621,637.717277354703
666.0,646.8930816569537
399.0,646.8930816569537
432.0,646.8930816569537
0.0,646.8930816569537
1099.0,646.8930816569537
353.0,646.8930816569537
0.0,646.8930816569537
563.0,646.8930816569537
788.0,646.8930816569537
654.0,646.8930816569537
0.0,646.8930816569537
399.0,646.8930816569537
696.0,646.8930816569537
1112.0,646.8930816569537
517.0,646.8930816569537
888.0,646.8930816569537
1463.0,646.8930816569537
399.0,646.8930816569537
442.0,646.8930816569537
1149.0,646.8930816569537
845.0,646.8930816569537
788.0,646.8930816569537
734.29,637.717277354703
788.0,646.8930816569537
654.0,646.8930816569537
518.0,646.8930816569537
626.0,646.8930816569537
534.0,646.8930816569537
475.0,646.8930816569537
549.0,646.8930816569537
518.0,646.8930816569537
648.5614647631621,637.717277354703
725.0,646.8930816569537
437.14,637.717277354703
1499.0,646.8930816569537
363.0,646.8930816569537
399.0,646.8930816569537
487.0,646.8930816569537
824.0,646.8930816569537
353.0,646.8930816569537
487.0,646.8930816569537
597.0,646.8930816569537
654.0,646.8930816569537
597.0,646.8930816569537
363.0,646.8930816569537
471.0,646.8930816569537
648.5614647631621,637.717277354703
744.0,646.8930816569537
399.0,646.8930816569537
568.0,646.8930816569537
835.0,646.8930816569537
568.0,646.8930816569537
899.0,646.8930816569537
406.0,646.8930816569537
0.0,646.8930816569537
570.48,637.717277354703
399.0,646.8930816569537
789.0,646.8930816569537
620.0,646.8930816569537
0.0,646.8930816569537
631.0,646.8930816569537
499.0,646.8930816569537
807.0,646.8930816569537
666.0,646.8930816569537
0.0,646.8930816569537
329.0,646.8930816569537
648.5614647631621,637.717277354703
0.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
487.0,646.8930816569537
1033.0,646.8930816569537
625.0,646.8930816569537
432.0,646.8930816569537
648.5614647631621,637.717277354703
1115.0,646.8930816569537
511.0,646.8930816569537
599.0,646.8930816569537
545.0,646.8930816569537
353.0,646.8930816569537
563.0,646.8930816569537
487.0,646.8930816569537
352.0,646.8930816569537
376.0,646.8930816569537
599.0,646.8930816569537
329.0,646.8930816569537
1133.0,646.8930816569537
684.0,646.8930816569537
648.5614647631621,637.717277354703
435.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
788.0,646.8930816569537
549.0,646.8930816569537
654.0,646.8930816569537
399.0,646.8930816569537
599.0,646.8930816569537
874.0,646.8930816569537
533.0,646.8930816569537
399.0,646.8930816569537
744.0,646.8930816569537
499.0,646.8930816569537
399.0,646.8930816569537
376.0,646.8930816569537
486.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
424.0,646.8930816569537
362.0,646.8930816569537
599.0,646.8930816569537
597.0,646.8930816569537
487.0,646.8930816569537
563.0,646.8930816569537
487.0,646.8930816569537
1099.0,646.8930816569537
654.0,646.8930816569537
329.0,646.8930816569537
648.5614647631621,637.717277354703
1186.0,646.8930816569537
588.0,646.8930816569537
648.5614647631621,637.717277354703
329.0,646.8930816569537
259.0,646.8930816569537
487.0,646.8930816569537
549.0,646.8930816569537
626.0,646.8930816569537
648.5614647631621,637.717277354703
570.48,637.717277354703
319.0,646.8930816569537
518.0,646.8930816569537
899.0,646.8930816569537
807.0,646.8930816569537
463.0,646.8930816569537
653.0,646.8930816569537
1140.0,646.8930816569537
648.5614647631621,637.717277354703
1260.0,646.8930816569537
909.0,646.8930816569537
648.5614647631621,637.717277354703
968.0,646.8930816569537
788.0,646.8930816569537
771.0,646.8930816569537
399.0,646.8930816569537
888.0,646.8930816569537
1221.0,646.8930816569537
399.0,646.8930816569537
471.0,646.8930816569537
545.0,646.8930816569537
968.0,646.8930816569537
499.0,646.8930816569537
399.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
471.0,646.8930816569537
386.67,637.717277354703
452.38,637.717277354703
1112.0,646.8930816569537
648.5614647631621,637.717277354703
1338.0,646.8930816569537
517.0,646.8930816569537
329.0,646.8930816569537
725.0,646.8930816569537
363.0,646.8930816569537
666.0,646.8930816569537
648.5614647631621,637.717277354703
588.0,646.8930816569537
449.0,646.8930816569537
696.0,646.8930816569537
459.0,646.8930816569537
625.0,646.8930816569537
654.0,646.8930816569537
399.0,646.8930816569537
595.0,646.8930816569537
597.0,646.8930816569537
582.0,646.8930816569537
612.0,646.8930816569537
654.0,646.8930816569537
518.0,646.8930816569537
820.0,646.8930816569537
801.0,646.8930816569537
648.5614647631621,637.717277354703
399.0,646.8930816569537
540.0,646.8930816569537
1338.0,646.8930816569537
540.0,646.8930816569537
625.0,646.8930816569537
364.0,646.8930816569537
429.0,646.8930816569537
899.0,646.8930816569537
648.5614647631621,637.717277354703
1126.0,646.8930816569537
788.0,646.8930816569537
432.0,646.8930816569537
376.0,646.8930816569537
725.0,646.8930816569537
744.0,646.8930816569537
825.0,646.8930816569537
399.0,646.8930816569537
1213.0,646.8930816569537
680.0,646.8930816569537
568.0,646.8930816569537
939.0,646.8930816569537
279.0,646.8930816569537
487.0,646.8930816569537
458.0,646.8930816569537
692.0,646.8930816569537
469.0,646.8930816569537
399.0,646.8930816569537
599.0,646.8930816569537
680.0,646.8930816569537
648.5614647631621,637.717277354703
989.0,646.8930816569537
1099.0,646.8930816569537
588.0,646.8930816569537
999.0,646.8930816569537
487.0,646.8930816569537
653.0,646.8930816569537
496.0,646.8930816569537
319.0,646.8930816569537
648.5614647631621,637.717277354703
1112.0,646.8930816569537
517.0,646.8930816569537
597.0,646.8930816569537
1099.0,646.8930816569537
375.0,646.8930816569537
517.0,646.8930816569537
692.0,646.8930816569537
486.0,646.8930816569537
696.0,646.8930816569537
1115.0,646.8930816569537
597.0,646.8930816569537
1115.0,646.8930816569537
329.0,646.8930816569537
318.0,646.8930816569537
499.0,646.8930816569537
597.0,646.8930816569537
487.0,646.8930816569537
363.0,646.8930816569537
459.0,646.8930816569537
486.0,646.8930816569537
568.0,646.8930816569537
562.0,646.8930816569537
995.0,646.8930816569537
1112.0,646.8930816569537
635.0,646.8930816569537
399.0,646.8930816569537
363.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
458.0,646.8930816569537
597.0,646.8930816569537
597.0,646.8930816569537
1249.0,646.8930816569537
801.0,646.8930816569537
648.5614647631621,637.717277354703
393.0,646.8930816569537
744.0,646.8930816569537
540.0,646.8930816569537
696.0,646.8930816569537
512.0,646.8930816569537
922.0,646.8930816569537
818.0,646.8930816569537
2224.0,1187.905718162494
1112.0,646.8930816569537
792.0,646.8930816569537
824.0,646.8930816569537
358.1,637.717277354703
648.5614647631621,637.717277354703
759.0,646.8930816569537
744.0,646.8930816569537
1140.0,646.8930816569537
625.0,646.8930816569537
518.0,646.8930816569537
759.0,646.8930816569537
744.0,646.8930816569537
1112.0,646.8930816569537
1140.0,646.8930816569537
486.0,646.8930816569537
888.0,646.8930816569537
666.0,646.8930816569537
487.0,646.8930816569537
597.0,646.8930816569537
363.0,646.8930816569537
512.0,646.8930816569537
377.0,646.8930816569537
377.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
967.0,646.8930816569537
788.0,646.8930816569537
648.5614647631621,637.717277354703
1058.93,637.717277354703
1249.11,637.717277354703
597.0,646.8930816569537
1112.0,646.8930816569537
700.96,637.717277354703
1213.0,646.8930816569537
517.0,646.8930816569537
662.0,646.8930816569537
568.0,646.8930816569537
476.0,646.8930816569537
316.0,646.8930816569537
486.0,646.8930816569537
517.0,646.8930816569537
1186.0,646.8930816569537
376.0,646.8930816569537
648.5614647631621,637.717277354703
715.0,646.8930816569537
1065.0,646.8930816569537
744.0,646.8930816569537
399.0,646.8930816569537
1099.0,646.8930816569537
744.0,646.8930816569537
329.0,646.8930816569537
362.0,646.8930816569537
342.0,646.8930816569537
363.0,646.8930816569537
459.0,646.8930816569537
888.0,646.8930816569537
376.0,646.8930816569537
599.0,646.8930816569537
916.0,646.8930816569537
329.0,646.8930816569537
648.5614647631621,637.717277354703
626.0,646.8930816569537
725.0,646.8930816569537
648.5614647631621,637.717277354703
1112.0,646.8930816569537
648.5614647631621,637.717277354703
329.0,646.8930816569537
487.0,646.8930816569537
801.0,646.8930816569537
352.0,646.8930816569537
442.0,646.8930816569537
280.95,637.717277354703
283.0,646.8930816569537
654.0,646.8930816569537
399.0,646.8930816569537
419.0,646.8930816569537
654.0,646.8930816569537
744.0,646.8930816569537
399.0,646.8930816569537
452.0,646.8930816569537
499.0,646.8930816569537
0.0,646.8930816569537
471.0,646.8930816569537
0.0,646.8930816569537
431.0,646.8930816569537
511.0,646.8930816569537
1463.0,646.8930816569537
517.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
399.0,646.8930816569537
788.0,646.8930816569537
493.33,637.717277354703
597.0,646.8930816569537
666.0,646.8930816569537
1112.0,646.8930816569537
696.0,646.8930816569537
499.0,646.8930816569537
414.0,646.8930816569537
1099.0,646.8930816569537
648.5614647631621,637.717277354703
653.0,646.8930816569537
352.0,646.8930816569537
744.0,646.8930816569537
399.0,646.8930816569537
1438.0,646.8930816569537
1173.0,646.8930816569537
459.0,646.8930816569537
922.0,646.8930816569537
653.0,646.8930816569537
363.0,646.8930816569537
499.0,646.8930816569537
486.0,646.8930816569537
692.0,646.8930816569537
295.0,646.8930816569537
363.0,646.8930816569537
399.0,646.8930816569537
950.0,646.8930816569537
399.0,646.8930816569537
625.0,646.8930816569537
1115.0,646.8930816569537
666.0,646.8930816569537
648.5614647631621,637.717277354703
696.0,646.8930816569537
519.0,646.8930816569537
1199.0,646.8930816569537
563.0,646.8930816569537
399.0,646.8930816569537
487.0,646.8930816569537
568.0,646.8930816569537
399.0,646.8930816569537
291.0,646.8930816569537
744.0,646.8930816569537
696.0,646.8930816569537
463.0,646.8930816569537
469.52,637.717277354703
339.0,646.8930816569537
680.0,646.8930816569537
759.0,646.8930816569537
626.0,646.8930816569537
399.0,646.8930816569537
599.0,646.8930816569537
399.0,646.8930816569537
599.0,646.8930816569537
291.0,646.8930816569537
276.0,646.8930816569537
626.0,646.8930816569537
283.0,646.8930816569537
725.0,646.8930816569537
295.0,646.8930816569537
518.0,646.8930816569537
399.0,646.8930816569537
852.0,646.8930816569537
568.0,646.8930816569537
771.0,646.8930816569537
1669.0,646.8930816569537
540.0,646.8930816569537
1112.0,646.8930816569537
518.0,646.8930816569537
1115.0,646.8930816569537
1112.0,646.8930816569537
399.0,646.8930816569537
476.0,646.8930816569537
499.0,646.8930816569537
518.0,646.8930816569537
486.0,646.8930816569537
399.0,646.8930816569537
1260.0,646.8930816569537
399.0,646.8930816569537
852.0,646.8930816569537
648.5614647631621,637.717277354703
487.0,646.8930816569537
648.5614647631621,637.717277354703
413.0,646.8930816569537
788.0,646.8930816569537
1186.0,646.8930816569537
396.0,646.8930816569537
659.05,637.717277354703
653.0,646.8930816569537
0.0,646.8930816569537
458.0,646.8930816569537
487.0,646.8930816569537
597.0,646.8930816569537
761.0,646.8930816569537
835.0,646.8930816569537
518.0,646.8930816569537
648.5614647631621,637.717277354703
721.0,646.8930816569537
458.0,646.8930816569537
666.0,646.8930816569537
399.0,646.8930816569537
1099.0,646.8930816569537
353.0,646.8930816569537
399.0,646.8930816569537
534.0,646.8930816569537
981.25,637.717277354703
0.0,646.8930816569537
657.0,646.8930816569537
626.0,646.8930816569537
981.25,637.717277354703
899.0,646.8930816569537
648.5614647631621,637.717277354703
597.0,646.8930816569537
1099.0,646.8930816569537
788.0,646.8930816569537
459.0,646.8930816569537
1186.0,646.8930816569537
626.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
329.0,646.8930816569537
280.0,646.8930816569537
249.0,646.8930816569537
818.0,646.8930816569537
429.0,646.8930816569537
458.0,646.8930816569537
648.5614647631621,637.717277354703
475.0,646.8930816569537
788.0,646.8930816569537
744.0,646.8930816569537
458.0,646.8930816569537
505.0,646.8930816569537
1186.0,646.8930816569537
597.0,646.8930816569537
463.0,646.8930816569537
471.0,646.8930816569537
626.0,646.8930816569537
399.0,646.8930816569537
788.0,646.8930816569537
751.0,646.8930816569537
368.0,646.8930816569537
744.0,646.8930816569537
399.0,646.8930816569537
475.0,646.8930816569537
475.0,646.8930816569537
521.0,646.8930816569537
721.0,646.8930816569537
788.0,646.8930816569537
486.0,646.8930816569537
597.0,646.8930816569537
744.0,646.8930816569537
939.0,646.8930816569537
517.0,646.8930816569537
744.0,646.8930816569537
648.5614647631621,637.717277354703
533.0,646.8930816569537
563.0,646.8930816569537
549.0,646.8930816569537
626.0,646.8930816569537
1099.0,646.8930816569537
648.5614647631621,637.717277354703
696.0,646.8930816569537
1432.0,646.8930816569537
432.0,646.8930816569537
1338.0,646.8930816569537
597.0,646.8930816569537
888.0,646.8930816569537
1033.0,646.8930816569537
376.0,646.8930816569537
885.0,646.8930816569537
635.0,646.8930816569537
597.0,646.8930816569537
563.0,646.8930816569537
499.0,646.8930816569537
549.0,646.8930816569537
549.0,646.8930816569537
452.0,646.8930816569537
449.0,646.8930816569537
685.0,646.8930816569537
391.0,646.8930816569537
399.0,646.8930816569537
597.0,646.8930816569537
249.0,646.8930816569537
1099.0,646.8930816569537
1099.0,646.8930816569537
499.0,646.8930816569537
744.0,646.8930816569537
399.05,637.717277354703
463.81,637.717277354703
432.0,646.8930816569537
463.0,646.8930816569537
648.5614647631621,637.717277354703
0.0,646.8930816569537
648.5614647631621,637.717277354703
665.0,646.8930816569537
563.0,646.8930816569537
399.0,646.8930816569537
968.0,646.8930816569537
474.0,646.8930816569537
648.5614647631621,845.9790061726337
659.05,637.717277354703
413.0,646.8930816569537
495.0,646.8930816569537
459.0,646.8930816569537
486.0,646.8930816569537
1238.0,646.8930816569537
801.0,646.8930816569537
527.0,646.8930816569537
493.0,646.8930816569537
0.0,646.8930816569537
280.95,637.717277354703
788.0,646.8930816569537
626.0,646.8930816569537
376.0,646.8930816569537
471.0,646.8930816569537
399.0,646.8930816569537
452.38,637.717277354703
1432.0,646.8930816569537
648.5614647631621,637.717277354703
725.0,646.8930816569537
499.0,646.8930816569537
471.0,646.8930816569537
648.5614647631621,637.717277354703
449.0,646.8930816569537
684.0,646.8930816569537
545.0,646.8930816569537
545.0,646.8930816569537
419.0,646.8930816569537
648.5614647631621,637.717277354703
696.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
399.0,646.8930816569537
613.0,646.8930816569537
654.0,646.8930816569537
487.0,646.8930816569537
744.0,646.8930816569537
499.0,646.8930816569537
499.0,646.8930816569537
406.0,646.8930816569537
737.0,646.8930816569537
648.0,646.8930816569537
783.0,646.8930816569537
744.0,646.8930816569537
744.0,646.8930816569537
653.0,646.8930816569537
788.0,646.8930816569537
1221.0,646.8930816569537
0.0,646.8930816569537
1112.0,646.8930816569537
1186.0,646.8930816569537
362.0,646.8930816569537
432.0,646.8930816569537
597.0,646.8930816569537
654.0,646.8930816569537
518.0,646.8930816569537
626.0,646.8930816569537
761.0,646.8930816569537
1186.0,646.8930816569537
1186.0,646.8930816569537
1213.0,646.8930816569537
922.0,646.8930816569537
399.0,646.8930816569537
493.0,646.8930816569537
951.43,637.717277354703
653.0,646.8930816569537
820.0,646.8930816569537
329.0,646.8930816569537
685.0,646.8930816569537
499.0,646.8930816569537
788.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
460.0,646.8930816569537
648.5614647631621,637.717277354703
1388.0,646.8930816569537
791.0,646.8930816569537
648.5614647631621,637.717277354703
459.0,646.8930816569537
852.0,646.8930816569537
1518.0,1187.905718162494
599.0,646.8930816569537
597.0,646.8930816569537
599.0,646.8930816569537
820.0,646.8930816569537
696.0,646.8930816569537
845.0,646.8930816569537
648.5614647631621,637.717277354703
648.5614647631621,637.717277354703
597.0,646.8930816569537
684.0,646.8930816569537
685.0,646.8930816569537
1115.0,646.8930816569537
1146.0,646.8930816569537
487.0,646.8930816569537
329.0,646.8930816569537
648.5614647631621,637.717277354703
329.0,646.8930816569537
759.0,646.8930816569537
744.0,646.8930816569537
329.0,646.8930816569537
744.0,646.8930816569537
517.0,646.8930816569537
1092.0,646.8930816569537
549.0,646.8930816569537
625.0,646.8930816569537
512.0,646.8930816569537
329.0,646.8930816569537
329.0,646.8930816569537
399.0,646.8930816569537
376.0,646.8930816569537
399.0,646.8930816569537
648.5614647631621,637.717277354703
722.86,637.717277354703
654.0,646.8930816569537
329.0,646.8930816569537
471.0,646.8930816569537
1126.0,646.8930816569537
824.0,646.8930816569537
648.5614647631621,1187.905718162494
654.0,646.8930816569537
568.0,646.8930816569537
376.0,646.8930816569537
696.0,646.8930816569537
699.0,646.8930816569537
534.0,646.8930816569537
654.0,646.8930816569537
599.0,646.8930816569537
807.0,646.8930816569537
406.0,646.8930816569537
744.0,646.8930816569537
437.14,637.717277354703
665.0,646.8930816569537
0.0,646.8930816569537
824.0,646.8930816569537
424.0,646.8930816569537
505.0,646.8930816569537
586.0,646.8930816569537
635.0,646.8930816569537
1186.0,646.8930816569537
318.0,646.8930816569537
696.0,646.8930816569537
1199.0,646.8930816569537
459.0,646.8930816569537
487.0,646.8930816569537
1112.0,646.8930816569537
353.0,646.8930816569537
399.0,646.8930816569537
517.0,646.8930816569537
406.0,646.8930816569537
568.0,646.8930816569537
1099.0,646.8930816569537
820.0,646.8930816569537
654.0,646.8930816569537
744.0,646.8930816569537
582.0,646.8930816569537
368.0,646.8930816569537
597.0,646.8930816569537
329.0,646.8930816569537
888.0,646.8930816569537
517.0,646.8930816569537
574.0,646.8930816569537
399.0,646.8930816569537
635.0,646.8930816569537
653.0,646.8930816569537
597.0,646.8930816569537
0.0,646.8930816569537
493.0,646.8930816569537
648.5614647631621,637.717277354703
568.0,646.8930816569537
399.0,646.8930816569537
544.0,646.8930816569537
1221.0,646.8930816569537
368.0,646.8930816569537
648.5614647631621,637.717277354703
540.0,646.8930816569537
759.0,646.8930816569537
0.0,646.8930816569537
1115.0,646.8930816569537
648.5614647631621,637.717277354703
429.0,646.8930816569537
1186.0,646.8930816569537
648.5614647631621,637.717277354703
1221.0,646.8930816569537
967.0,646.8930816569537
1112.0,646.8930816569537
375.0,646.8930816569537
597.0,646.8930816569537
597.0,646.8930816569537
435.0,646.8930816569537
788.0,646.8930816569537
1149.0,646.8930816569537
1112.0,646.8930816569537
685.0,646.8930816569537
759.0,646.8930816569537
582.0,646.8930816569537
280.0,646.8930816569537
922.0,646.8930816569537
